Code,Name,Marcap
080010,이상네트웍스,68255392740
290660,다이나믹솔루션,68026566144
046210,HLB파나진,68018772240
443250,레뷰코퍼레이션,67885650760
048430,유라테크,67852800000
091120,이엠텍,67589432520
006140,피제이전자,67487100000
060570,드림어스컴퍼니,67432431430
261780,아리바이오랩,67282490000
347000,센코,67038629958
288180,케이피항공산업,66982953720
044340,위닉스,66935976625
002800,신신제약,66901905000
348150,고바이오랩,66898072605
373200,엑스플러스,66865442790
045660,에이텍,66823400000
059270,해성에어로보틱스,66768488020
062970,한국첨단소재,66736589766
277880,티에스아이,66673192320
109860,동일금속,66612000000
039010,현대에이치티,66585000000
081150,티플랙스,66495421480
464490,쿼드메디슨,66481434270
039980,폴라리스AI,66081678330
131400,이브이첨단소재,65968213374
432470,케이엔에스,65962101120
201490,미투온,65938307890
038460,바이오스마트,65840181910
241690,유니테크노,65826199140
453860,에이에스텍,65475337680
377480,마음AI,65414530000
010240,흥국,65319480000
036000,예림당,65302175295
041460,한국전자인증,65170000000
412350,레이저쎌,65129571780
424960,스마트레이더시스템,65033758950
043650,국순당,64914935040
007680,대원,64593075130
079810,APS이노베이션,64584282000
457370,한켐,64577693340
187420,HLB제넥스,64574563680
037440,희림,64530671625
094850,참좋은여행,64260000000
123420,위메이드플레이,64174422970
253840,수젠텍,64126456000
033560,블루콤,64125000000
204840,지엘팜텍,64055478956
043710,코스리거글로벌,63969694890
137080,나래나노텍,63923459160
070300,엑스큐어,63553740181
408470,한패스,63432000000
012790,신일제약,63408135350
038680,에스넷,63322201560
411080,샌즈랩,63284359510
222110,팬젠,63247902120
439580,블루엠텍,62785344685
001840,이화공영,62588831935
100590,머큐리,62387943800
004780,대륙제관,62340540080
216050,인크로스,62334958420
294090,이오플로우,62295566450
016250,SGC E&C,62156407240
082210,옵트론텍,61920057430
185490,아이진,61818591120
460940,피앤에스로보틱스,61759735200
370090,퓨런티어,61694744300
117670,알파칩스,61621113500
060310,3S,61601545440
039020,이건홀딩스,61543332025
463020,뉴엔AI,61444064000
072950,빛샘전자,61360888200
302430,이노메트리,61359217920
005670,푸드웰,61200000000
014470,부방,61193252940
273640,와이엠텍,61190280000
140070,서플러스글로벌,60882248000
048910,대원미디어,60882098640
347860,알체라,60869866268
286750,나노실리칸첨단소재,60822799443
096350,대창솔루션,60810357300
214270,FSN,60731653070
476040,오가노이드사이언스,60588992000
039420,케이엘넷,60580064160
049550,잉크테크,60387333160
036090,위지트,60336628852
168330,내츄럴엔도텍,60207290400
246960,SCL사이언스,60176156143
089850,유비벨록스,60025560925
076610,해성옵틱스,60006250340
010280,아이티센엔텍,59913882200
088910,동우팜투테이블,59671374840
104620,노랑풍선,59593406840
448710,코츠테크놀로지,59512387920
036670,삼양케이씨아이,59505600000
049480,오픈베이스,59074080040
137950,제이씨케미칼,59009707100
008370,원풍,58860000000
215360,우리산업,58811129720
318160,셀바이오휴먼텍,58732956770
039610,화성밸브,58714656000
291650,압타머사이언스,58475593836
446840,지슨,58332984897
205470,휴마시스,58233002360
007820,엠엑스로보틱스,58198613130
045340,토탈소프트,58194672000
099520,DGI,58141862016
010470,오리콤,58138867750
175140,휴먼테크놀로지,58120109490
025550,한국선재,57916789080
003310,대주산업,57795707550
263690,디알젬,57760611000
311690,CJ 바이오사이언스,57684014730
082850,우리바이오,57663327820
459100,위츠,57365586000
225190,LK삼양,57361310160
950200,소마젠,57323437940
299170,더블유에스아이,57202554864
053620,태양,57104000000
191420,테고사이언스,57086191360
333620,엔시스,57079152900
089230,THE E&M,57055710690
054300,팬스타엔터프라이즈,56945009880
027050,코리아나,56800000000
136410,아셈스,56748395900
040610,SG&G,56499527370
155650,와이엠씨,56069227890
251630,브이원텍,55959529860
053050,지에스이,55836905614
340930,성원에너텍,55513882710
100030,인지소프트,55363418040
039240,경남스틸,55308188200
007370,진양제약,55195562235
054930,유신,54930000000
033310,엠투엔,54922154544
036120,서울평가정보,54791055000
042110,에스씨디,54757396012
217480,에스디생명공학,54756837359
067920,이글루,54650711430
033320,제이씨현시스템,54571703360
050960,수산아이앤티,54480570000
024910,경창산업,54444887600
099220,SDN,54358420950
060560,HC홈센타,54330322140
053160,프리엠스,54300000000
317850,대모,54275218400
064240,홈캐스트,54227114313
145170,노브랜드,54191438025
033340,좋은사람들,54098411364
123010,알엔티엑스,54075680190
104540,코렌텍,54031862300
260930,씨티케이,53963038890
384470,코어라인소프트,53929809460
303360,프로티아,53901607275
463480,모티브링크,53650250140
134580,탑코미디어,53582739963
092300,현우산업,53497907505
317830,에스피시스템스,53492006370
179530,애드바이오텍,53442442917
038010,제일테크노스,53370000000
347740,피엔케이피부임상연구센타,53328793552
192250,케이사인,53215451250
097800,윈팩,53051847480
033230,인성정보,53041149000
071670,에이테크솔루션,52900000000
065530,와이어블,52861828695
452400,이닉스,52795710960
0013V0,삼진식품,52767249920
027830,대성창투,52596000000
053450,세코닉스,52514450650
095270,웨이브일렉트로,52387419870
263600,덕우전자,52331068350
278650,HLB바이오스텝,52297188000
270520,앱튼,52292711240
163280,에어레인,51963757960
101670,하이드로리튬,51951126105
331380,포커스에이아이,51916429720
037950,엘컴텍,51850774210
063440,SM Life Design,51709394324
065130,탑엔지니어링,51692920000
064800,포니링크,51634147180
096610,알에프세미,51550708615
461030,아이엠비디엑스,51389243445
019990,에너토크,51219462000
081180,쎄크,51099847650
042940,상지건설,51078765760
471820,셀로맥스사이언스,50975984290
056360,코위버,50845392000
317530,에피소드컴퍼니,50822632210
321260,프로이천,50661174948
053270,구영테크,50654428440
048770,TPC로보틱스,50547531020
294140,레몬,50545414590
241790,티이엠씨씨엔에스,50513301700
057540,옴니시스템,50485127800
393970,대진첨단소재,50428566500
170790,파이오링크,50410999800
053980,오상자이엘,50209461035
435570,에르코스,50119748140
391710,코닉오토메이션,49951190840
122310,제노레이,49846915700
317690,퀀타매트릭스,49834196775
052790,액토즈소프트,49378952440
015710,코콤,49348357500
033540,파라텍,49111551140
352910,오비고,49097860770
420570,제이투케이바이오,49060382370
314140,알피바이오,48964939650
256630,포인트엔지니어링,48891530010
084650,랩지노믹스,48775673430
262260,에이프로,48248512000
109080,옵티시스,48244160000
088280,쏘닉스,48198574650
440290,HB인베스트먼트,48053733210
082660,코스나인,47827617120
418250,시큐레터,47629012750
198080,캐프,47592758850
199550,레이저옵텍,47506531200
238120,얼라인드,47234673360
479960,위너스일렉,47174120000
189980,흥국에프엔비,47161946725
023440,제이스코홀딩스,46964378481
072990,에이치시티,46901696410
419080,엔젯,46872843210
094940,푸른로보틱스,46572920020
072470,우리산업홀딩스,46557295565
382150,온코크로스,46466596170
073110,엘엠에스,46435841100
950220,네오이뮨텍,46425466880
178780,일월지엠엘,46225203600
094970,제이엠티,46225142400
376290,씨유테크,46086075000
460870,에스엠씨지,46068232680
014950,삼익제약,46034904800
066670,디티씨,45888658690
217500,러셀,45872904000
189690,포시에스,45709654137
051390,YW,45705356200
222420,쎄노텍,45513411620
196450,코아시아씨엠,45364901582
159580,제로투세븐,45273757360
052220,iMBC,45264000000
099410,동방선기,44940000000
315640,딥노이드,44851398264
014190,원익큐브,44810159886
068330,일신바이오,44569869120
089790,제이티,44563016160
143540,영우디에스피,44421495420
373160,데이원컴퍼니,44391012835
460470,아이빔테크놀로지,44299754100
276730,한울앤제주,44231966240
007530,와이엠,44219156997
288330,파라택시스코리아,44129674368
413640,비아이매트릭스,44106472800
002290,삼일기업공사,43958000000
037330,인지디스플레,43929109224
066130,하츠,43904000000
273060,와이즈버즈,43899836340
052460,아이크래프트,43896847680
056700,신화인터텍,43819176864
263020,디케이앤디,43445498440
104040,디에스엠,43384348170
190650,코리아에셋투자증권,43310640000
263700,케어랩스,43099524000
270870,뉴트리,43011047200
037230,한국팩키지,42912470880
025880,케이씨피드,42792596480
196300,HLB펩,42756561840
360350,코셈,42633117100
261520,이지스,42550092000
450330,하스,42489715170
177900,쓰리에이로직스,42361440000
033170,시그네틱스,42264061267
452200,민테크,42217408000
299660,셀리드,42189257110
060850,영림원소프트랩,42118580000
038070,서린바이오,42039055520
290670,대보마그네틱,41959904400
466410,사이냅소프트,41908031360
215380,우정바이오,41905644240
277070,린드먼아시아,41897520000
104200,NHN벅스,41813691000
049080,기가레인,41805044950
129890,앱코,41765317034
153460,네이블,41726789460
147760,피엠티,41710583430
900250,크리스탈신소재,41581216161
261200,덴티스,41579511000
206400,베노티앤알,41411214432
066900,디에이피,41372250957
100660,서암기계공업,41328000000
227950,엔투텍,41306326173
424980,마이크로투나노,41077096600
305090,마이크로디지탈,41058976455
024950,삼천리자전거,41044000000
219420,링크제니시스,40888792455
140520,대창스틸,40761948233
224110,에이텍모빌리티,40744695720
127710,아시아경제,40701470040
189860,서전기전,40395418700
246690,TS인베스트먼트,40327783104
237820,플레이디,40277219600
065440,이루온,40230654500
050860,아세아텍,40230000000
006920,모헨즈,40185600000
219550,디와이디,40181512984
307280,원바이오젠,40155588820
123570,이엠넷,40096940400
226330,신테카바이오,40002225275
258610,케일럼,39878173859
090410,덕신이피씨,39816658080
049830,승일,39736085760
221980,케이디켐,39702432000
064090,인크레더블버즈,39694710510
026910,광진실업,39579588620
297570,아틀라스링크,39433567302
369370,블리츠웨이엔터테인먼트,39398809690
043340,에쎈테크,39377500000
299900,위지윅스튜디오,39341243320
263920,휴엠앤씨,39285149130
171010,램테크놀러지,39107086720
239890,피엔에이치테크,39047517150
122690,서진오토모티브,38980711374
065500,오리엔트정공,38894207040
229000,젠큐릭스,38843897570
097870,효성오앤비,38756850000
207760,미스터블루,38715178878
419120,산돌,38544571190
321820,아티스트컴퍼니,38510698720
290120,DH오토리드,38376054225
032960,동일기연,38352685500
050120,ES큐브,38318542950
044960,이글벳,38304905490
250000,보라티알,38276656110
051490,나라엠앤디,38198000000
260660,알리코제약,38164282290
086060,진바이오텍,38144900410
355690,에이텀,38090169000
127980,화인써키트,38008595640
263810,상신전자,37980707625
150900,파수AI,37862187670
263770,유에스티,37801774340
408900,스튜디오미르,37796880066
016600,큐캐피탈,37626514695
256150,한독크린텍,37567625000
114450,그린생명과학,37560000000
203450,유니온바이오메트릭스,37520553655
014570,고려제약,37455000000
376930,노을,37186209175
458350,에스팀,37164096000
019770,서연탑메탈,37105250000
340360,다보링크,36964568120
218150,미래생명자원,36952601620
0010V0,제이피아이헬스케어,36912042000
045060,오공,36848793450
361570,알비더블유,36762669189
204020,그리티,36723170816
234100,폴라리스세원,36723114540
221840,하이즈항공,36690500682
081580,성우전자,36676758195
044480,빌리언스,36642509432
105760,포스뱅크,36636238765
317870,엔바이오니아,36561235825
128540,에코캡,36539239740
038060,루멘스,36221610957
024120,KB오토시스,36110000000
083550,케이엠,35991618075
393210,토마토시스템,35991523920
284620,카이노스메드,35965517911
465480,인스피언,35938401740
057030,YBM넷,35887933400
186230,그린플러스,35763615700
288980,모아데이타,35762895557
068940,셀피글로벌,35720093048
079000,와토스코리아,35712000000
348080,큐라티스,35673982329
432430,와이랩,35410346400
043910,자연과환경,35378132400
263050,유틸렉스,35324626904
020180,대신정보통신,35277743970
288620,에스프리즘,35175752640
220180,핸디소프트,35106545214
049470,비트플래닛,35081899510
148930,에이치와이티씨,34900980590
086040,바이오톡스텍,34868769695
052600,한네트,34864555500
046310,백금T&A,34643332510
352700,씨앤투스,34606675983
064480,브리지텍,34542725000
101240,씨큐브,34525438080
071850,캐스텍코리아,34426271022
215790,이노인스트루먼트,34401809246
064520,테크엘,34375933356
311390,네오크레마,34165230300
464280,티디에스팜,34009500000
184230,SGA솔루션즈,33922810284
160550,NEW,33878012684
021650,한국큐빅,33845665410
089140,넥스턴앤롤코리아,33772295970
351330,이삭엔지니어링,33609948600
069410,엔텔스,33551798600
106240,파인테크닉스,33428276000
066360,체리부로,33422554455
089150,케이씨티,33271000000
103840,우양,33223848840
290090,트윔,33184933280
452160,제이엔비,33180468150
452300,캡스톤파트너스,33085794175
200780,비씨월드제약,33063549100
173940,에프엔씨엔터,33017573160
133750,메가엠디,32980571493
475460,미트박스,32919240750
059100,아이컴포넌트,32808790400
208860,다산디엠씨,32761723945
318410,비비씨,32720381270
444530,심플랫폼,32670897960
068050,팬엔터테인먼트,32651315604
087600,픽셀플러스,32584566420
335810,프리시젼바이오,32573066904
035460,기산텔레콤,32451739500
080520,오디텍,32438724705
046390,삼화네트웍스,32327891856
148250,알엔투테크놀로지,32325422000
039290,인포뱅크,32298128270
057680,티사이언티픽,32296498905
340810,시선AI,32133918480
105550,엣지파운드리,32105890910
476080,M83,32065690000
025440,DH오토웨어,31902917880
364950,에이아이코리아,31899831025
075130,플랜티넷,31815120480
417860,오브젠,31724546440
096630,에스코넥,31530377478
271830,팸텍,31495535736
257370,피엔티엠에스,31449725415
114630,폴라리스우노,31385386608
075970,동국알앤에스,31372000000
033830,티비씨,31348021540
215090,솔디펜스,31329609333
206560,덱스터,31281847016
258830,세종메디칼,31223976612
017000,신원종합개발,31153632090
026040,제이에스티나,31109644150
072770,멤레이비티,31092561402
332290,누보,31045626312
289220,자이언트스텝,30902426085
262840,아이퀘스트,30802665080
277410,인산가,30729204000
123750,알톤,30609658685
407400,꿈비,30439830720
434480,모니터랩,30406441000
119500,포메탈,30388150080
088340,유라클,30288713920
095910,에스에너지,30285090108
246250,에스엘에스바이오,30220617614
058110,멕아이씨에스,30142895340
012620,원일특강,30140000000
007720,소노스퀘어,30139334550
457600,벡트,30087962500
031510,오스템,29932000000
187270,신화콘텍,29873623525
351320,넥사다이내믹스,29817436568
159910,에코글로우,29726555480
199480,뱅크웨어글로벌,29672071080
065950,웰크론,29558173194
038950,파인디지털,29509110850
198940,한주라이트메탈,29386848390
022220,티케이지애강,29263937135
035200,프럼파스트,29240422950
363250,진시스템,29183750260
054780,키이스트,29132849226
021880,메이슨캐피탈,28857079488
097780,에코볼트,28755307113
187220,디티앤씨,28754707835
475660,에스켐,28587055175
239610,에이치엘사이언스,28578209500
459550,알트,28524680691
462310,뉴키즈온,28443295475
109820,진매트릭스,28428734160
318010,팜스빌,28387030040
336060,웨이버스,28315257600
019570,플루토스,28253212432
900070,글로벌에스엠,28215583200
043220,티에스넥스젠,28191099330
032860,더라미,28115520648
131090,시큐브,28105671070
365590,하이딥,28029228736
099390,브레인즈컴퍼니,27949203615
031310,아이즈비전,27932105289
060540,에스에이티,27910370808
462980,아이지넷,27898688610
056730,CNT85,27836161086
197140,디지캡,27718018020
177830,파버나인,27692052885
373170,엠아이큐브솔루션,27688463280
464500,아이언디바이스,27664680951
131220,대한과학,27395250750
038620,위즈코프,27292899186
013720,청보,27190179921
355390,크라우드웍스,27145128240
037370,EG,27125536940
388610,지에프씨생명과학,27106199470
083660,CSA 코스믹,27086301682
169330,엠브레인,27072404804
045300,성우테크론,27053085780
019660,글로본,26898618357
051380,피씨디렉트,26875806144
032790,엠젠솔루션,26810030664
450520,인스웨이브,26791741116
290560,파라택시스이더리움,26745825080
318000,KBG,26701381265
013810,스페코,26687610870
232830,아이티센피엔에스,26685433764
267790,배럴,26681902230
018680,서울제약,26641543915
376180,피코그램,26635089530
363260,모비데이즈,26631600732
195500,마니커에프앤지,26619348000
130500,GH신소재,26617445160
188260,세니젠,26593263365
238490,힘스,26583754600
073540,에프알텍,26562000000
356890,싸이버원,26537491500
080530,코디,26534198250
219750,한국비티비,26497888425
008470,부스타,26433096000
047080,한빛소프트,26410993168
053060,세동,26362526567
0010F0,보원케미칼,26243180355
224060,더코디,26164860540
464580,닷밀,26099834202
066910,손오공,26077159136
109960,앱토크롬,26057705226
296640,이노에이엑스,26046607560
053950,경남제약,26007439744
900310,컬러레이,26000920050
290270,휴네시온,25988752760
430690,한싹,25985300040
406820,뷰티스킨,25953984252
378800,샤페론,25942340391
225220,제놀루션,25925718371
032750,삼진,25919320140
027040,서울전자통신,25887050340
068100,케이웨더,25823115440
310870,디와이씨,25802902554
254120,자비스,25802832530
043200,파루,25793262355
348030,모비릭스,25738184000
208710,포톤,25661717004
462510,라메디텍,25660642975
131100,티엔엔터테인먼트,25571652132
237750,피앤씨테크,25564121000
001810,무림SP,25480262500
091340,S&K폴리텍,25397074570
115160,휴맥스,25226030700
340440,세림B&G,25199987232
403490,우듬지팜,25170990272
333050,이노테나,25163786200
048470,대동스틸,25138250000
050760,에스폴리텍,25122734764
016920,카스,25089380486
387570,파인메딕스,24922737000
050110,캠시스,24899549196
398120,에스지헬스케어,24877965655
016670,디모아,24822959790
054090,삼진엘앤디,24809476608
001000,신라섬유,24714535720
432980,엠에프씨,24615340830
318020,포인트모바일,24590242728
033200,모아텍,24530069785
093380,풍강,24500696240
290520,신도기연,24453998856
397810,애드포러스,24436245950
069140,누리플랜,24379723460
121890,에스디시스템,24349929072
298060,풍전약품,24311746250
208350,지란지교시큐리티,24304710000
060380,동양에스텍,24290100000
429270,시지트로닉스,24216862405
079170,한창산업,24128000000
188040,바이오포트,24098436200
153490,우리이앤엘하루틴,24092640000
300120,라온피플,24009447760
109670,씨싸이트,23842519170
367000,플래티어,23780566845
058450,한주에이알티,23763383280
044780,에이치케이,23742924721
222980,한국맥널티,23662531035
039740,한국정보공학,23654271150
469750,아이비젼웍스,23637145966
241840,에이스토리,23611485150
342870,오아,23517600055
383930,디티앤씨알오,23510011392
007770,한일화학,23341500000
067010,이씨에스,23301390000
063760,이엘피,23266199350
045510,정원엔시스,23190690240
131180,딜리,23186500000
115480,씨유메디칼,23158580010
065150,대산F&B,23110448000
376980,원티드랩,23097521810
033050,제이엠아이,23083512800
134060,이퓨쳐,23059323750
405920,나라셀라,22832828748
052300,오션인더블유,22774267456
038870,에코심플렉스,22732247278
036480,대성미생물,22724000000
130740,티피씨글로벌,22666124790
415380,스튜디오삼익,22657090500
085810,알티캐스트,22628020953
347770,핌스,22582757496
210120,캔버스엔,22540854540
195990,루트K,22477266120
070590,인티큐브,22470944499
065370,위세아이텍,22447220160
080470,성창오토텍,22411000000
032080,아즈텍WB,22307688102
352940,인바이오,22115830550
440320,오픈놀,22055800000
054940,엑사이엔씨,22027235872
317240,TS트릴리온,21970063383
091970,LSK아이로봇,21963883700
060260,뉴보텍,21881463840
138070,신진에스엠,21879005000
353190,휴럼,21815644680
096690,에이루트,21723346800
351870,차이커뮤니케이션,21718609332
038530,케이바이오랩스,21592296777
146060,율촌,21590019905
078590,휴림에이텍,21582329040
080720,한국유니온제약,21562456300
053290,NE능률,21484199100
359090,씨엔알리서치,21459564981
252500,세화피앤씨,21448463630
024940,PN풍년,21250000000
200350,아티스트스튜디오,21191573000
223310,사토시홀딩스,21182892940
090150,아이윈,21063272379
076080,웰크론한텍,20967376768
274400,이노시뮬레이션,20944366365
049120,파인디앤씨,20938284425
032800,판타지오,20935356960
139670,키네마스터,20881719990
017250,인터엠,20750830462
140430,카티스,20748333087
438700,버넥트,20729495400
317120,라닉스,20692560000
067730,로지시스,20653823470
101400,엔시트론,20606837940
304840,피플바이오,20599599020
353590,오토앤,20536534150
065650,하이퍼코퍼레이션,20534671612
023770,플레이위드,20487473550
014100,메디앙스,20484800000
362990,드림인사이트,20328694540
373110,엑셀세라퓨틱스,20320912950
115570,스타플렉스,20280650320
238200,비피도,20245500000
372800,아이티아이즈,20196732430
032280,삼일,20072424420
021040,대호특수강,19990096854
303530,이노뎁,19962893280
088290,이원컴포텍,19940180000
098660,에스티오,19914054768
043360,디지아이,19890000000
016100,리더스코스메틱,19826727972
073570,리튬포어스,19777329904
020400,대동금속,19772829200
354200,엔젠바이오,19758785750
103230,에스앤더블류,19728000000
424760,벨로크,19676398176
455180,케이지에이,19597475664
051780,큐로홀딩스,19545372275
419540,비스토스,19513278575
275630,에스에스알,19491627680
039310,세중,19444548691
154030,아시아종묘,19443729604
331520,밸로프,19369159712
045520,크린앤사이언스,19305000000
214610,롤링스톤,19197807380
067770,세진티에스,18976300180
038880,아이에이,18973918075
034940,조아제약,18897694470
096870,엘디티,18866477740
301300,바이브컴퍼니,18824392872
192390,윈하이텍,18754789300
031860,디에이치엑스컴퍼니,18714758139
227610,아우딘퓨쳐스,18696461015
142760,모아라이프플러스,18679972140
258790,소프트캠프,18643494880
377330,이지트로닉스,18640494660
054220,비츠로시스,18508205520
054410,케이피티유,18439149680
065770,CS,18304695590
137940,넥스트아이,18268963860
335870,윙스풋,18258015570
065060,지엔코,18180821510
078860,아이오케이이엔엠,18037388960
083640,인콘,18015577130
193250,링크드,17887632354
291230,엔피,17858788875
431190,케이쓰리아이,17817731960
306040,에스제이그룹,17758490400
037400,우리엔터프라이즈,17700758550
006050,국영지앤엠,17656992958
328380,솔트웨어,17474015250
200230,텔콘RF제약,17451741320
101680,한국정밀기계,17438300000
048830,엔피케이,17357076621
322780,코퍼스코리아,17321421900
032680,소프트센,17268669468
083470,이엠앤아이,17221645503
154040,다산솔루에타,17206028744
236810,엔비티,17196106538
344860,이노진,17190870000
060900,에이전트AI,17181569265
084440,유비온,17123516795
225590,패션플랫폼,17028575200
239340,이스트에이드,17024149054
279600,미디어젠,17005755030
361670,삼영에스앤씨,17002974000
069330,유아이디,16952574000
365900,브이씨,16923344500
482680,미래에셋비전스팩7호,16881825000
241820,피씨엘,16803871920
477380,미래에셋비전스팩4호,16767000000
226340,본느,16755796548
377220,프롬바이오,16674590000
110020,전진바이오팜,16532240650
027580,상보,16487903215
115610,이미지스,16309901220
900300,오가닉티코스메틱,16260402730
018620,우진비앤지,16223177880
900340,윙입푸드,16193976084
065690,파커스,16156730650
418620,E8,16039185416
215480,토박스코리아,16038400000
291810,핀텔,15927565512
060480,국일신동,15880880000
101000,KS인더스트리,15856779200
900270,헝셩그룹,15796970538
0072Z0,KB제33호스팩,15604415000
028080,휴맥스홀딩스,15600354000
368600,아이씨에이치,15580430660
309930,조이웍스앤코,15520246534
0101C0,하나36호스팩,15410340000
0130H0,엔에이치스팩33호,15400000000
469880,하나30호스팩,15377025000
477340,에이치엠씨제7호스팩,15357950000
123840,뉴온,15340686300
131760,파인텍,15331347740
113810,디젠스,15172043715
030350,드래곤플라이,15171092867
285800,진영,15082884010
377030,비트맥스,15057658880
148780,비큐AI,14999610825
240600,유진테크놀로지,14999446915
0044K0,삼성스팩10호,14964800000
196700,웹스,14924345616
042040,케이피엠테크,14825616000
900110,딥커머스,14700730876
0115H0,삼성스팩13호,14692650000
473050,유안타제15호스팩,14580800000
405000,플라즈맵,14490126100
023790,동일스틸럭스,14429068032
191410,육일씨엔에쓰,14330242145
417180,핑거스토리,14249479440
0165X0,메리츠제2호스팩,14132480000
478440,미래에셋비전스팩6호,14102550000
303030,지니틱스,14001780804
0099W0,미래에셋비전스팩11호,13979000000
479880,한국제15호스팩,13946100000
115530,씨엔플러스,13892279322
352770,셀레스트라,13610136750
035620,바른손이앤에이,13473580632
289010,아이스크림에듀,13443226784
244460,올리패스,13415218661
489480,키움제11호스팩,13365000000
0134X0,대신밸런스제20호스팩,13338460000
389680,유디엠텍,13288146721
0164H0,한국제16호스팩,13162500000
0096B0,삼성스팩12호,13113940000
481890,엔에이치스팩31호,13102425000
0099X0,IBKS제25호스팩,13036400000
177350,베셀,13030447521
247660,나노씨엠에스,13010040400
0097F0,미래에셋비전스팩10호,13000000000
009730,이렘,12992094206
0093G0,미래에셋비전스팩8호,12761600000
065420,에스아이리소스,12740759222
018700,졸스,12736765568
489730,디비금융제13호스팩,12727320000
060230,제이케이시냅스,12723910740
478390,KB제29호스팩,12719900000
054180,메디콕스,12686716395
471050,대신밸런스제17호스팩,12665400000
0037T0,KB제32호스팩,12622020000
0054V0,엔에이치스팩32호,12526247500
079950,인베니아,12446788200
0131D0,키움히어로제2호스팩,12437010000
492220,KB제31호스팩,12432420000
0088D0,메리츠제1호스팩,12343350000
482520,교보16호스팩,12322000000
065570,삼영이엔씨,12295692232
250930,예선테크,12210162800
0091W0,신영스팩11호,12136000000
308100,형지글로벌,12131619040
0041L0,하나35호스팩,12102210000
002680,한탑,12086482826
477760,DB금융스팩12호,11942800000
0132G0,교보20호스팩,11898210000
900100,파이온엑스,11844732250
092600,앤씨앤,11789252050
482690,대신밸런스제19호스팩,11623050000
469900,하나31호스팩,11602350000
043590,웰킵스하이텍,11533123850
0071M0,삼성스팩11호,11520000000
060240,스타코링크,11502414560
477470,미래에셋비전스팩5호,11425800000
474660,신한제12호스팩,11398800000
487360,신한제14호스팩,11336400000
474490,유안타제16호스팩,11323050000
0105P0,유진스팩12호,11320000000
496070,신한제16호스팩,11268100000
0129K0,신한제18호스팩,11138840000
009620,삼보산업,11130331576
368970,오에스피,11121231570
199730,바이오인프라,11042113090
0096D0,미래에셋비전스팩9호,10961500000
079190,케스피온,10950499247
0098T0,교보19호스팩,10827000000
486630,KB제30호스팩,10726200000
493790,유안타제17호스팩,10699650000
208640,썸에이지,10679727175
0004Y0,디비금융제14호스팩,10656575000
0130D0,신한제17호스팩,10647960000
043100,알파AI,10457241600
489210,교보17호스팩,10437700000
312610,에이에프더블류,10412040432
0041B0,교보18호스팩,10306800000
478110,이베스트스팩6호,10265900000
466690,키움히어로제1호스팩,10190000000
498390,한화플러스제5호스팩,10068800000
035290,골드앤에스,10035899040
087260,모바일어플라이언스,9928622605
472220,신영스팩10호,9849000000
488060,유진스팩11호,9558000000
106080,케이이엠텍,9506998050
012340,뉴인텍,9288856464
484130,하나34호스팩,9220800000
469480,IBKS제24호스팩,9009900000
225430,케이엠제약,8996362330
473950,에스케이증권제13호스팩,8994700000
050090,비케이홀딩스,8966734035
467930,IBKS제23호스팩,8904150000
465320,교보15호스팩,8896350000
487830,신한제15호스팩,8830500000
468760,유진스팩10호,8819200000
011080,형지I&C,8764374480
472230,에스케이증권제11호스팩,8621625000
0068Y0,비엔케이제3호스팩,8559660000
487720,키움제10호스팩,8544600000
084180,수성웹툰,8531061576
900120,씨엑스아이,8410837160
03481K,해성산업1우,8278492530
025870,신라에스지,8220000000
0041J0,엘에스스팩1호,8183010000
073190,듀오백,8078427000
079970,투비소프트,7646223464
475250,하나33호스팩,7640500000
474930,신한제13호스팩,7547700000
121850,코이즈,7357933545
276040,스코넥,7073119545
473000,에스케이증권제12호스팩,6818600000
069920,엑시온그룹,6777163809
475240,하나32호스팩,6688000000
008290,원풍물산,5941276988
044180,KD,5477148795
313760,캐리,5244963048
043090,더테크놀로지,4718944500
052770,아이톡시,4545457488
203690,아크솔루션스,3084069960
021045,대호특수강우,1739408600
032685,소프트센우,749301000
